human_id,other_id,sim
ENST00000506950.1|ENSG00000249341.1|OTTHUMG00000160650.1|OTTHUMT00000361556.1|RP11-317M11.1-001|RP11-317M11.1|1616|,ENSMUST00000101121.2|ENSMUSG00000072874.4|OTTMUSG00000030612.2|OTTMUST00000075811.2|Gm6116-001|Gm6116|1437|,0.9599236
ENST00000606195.1|ENSG00000272431.1|OTTHUMG00000185637.1|OTTHUMT00000470898.1|RP11-281O15.8-001|RP11-281O15.8|547|,ENSMUST00000101255.1|ENSMUSG00000072982.1|OTTMUSG00000047099.1|OTTMUST00000121908.1|9230009I02Rik-001|9230009I02Rik|1148|,0.944271
ENST00000612706.1|ENSG00000251095.6|OTTHUMG00000161187.3|OTTHUMT00000475199.1|RP11-115D19.1-007|RP11-115D19.1|2422|,ENSMUST00000101355.8|ENSMUSG00000073045.9|OTTMUSG00000034288.1|OTTMUST00000087182.1|Gm5570-001|Gm5570|2527|,0.97582424
ENST00000605902.1|ENSG00000271889.1|OTTHUMG00000185543.1|OTTHUMT00000470684.1|RP11-493E12.1-002|RP11-493E12.1|364|,ENSMUST00000101462.4|ENSMUSG00000086459.2|OTTMUSG00000005279.1|-|1700030C12Rik-201|1700030C12Rik|858|,0.92117155
ENST00000454526.1|ENSG00000234136.1|OTTHUMG00000155409.1|OTTHUMT00000339959.1|AC055764.1-001|AC055764.1|473|,ENSMUST00000105610.2|ENSMUSG00000078489.2|OTTMUSG00000036729.2|OTTMUST00000094178.2|Gm17106-001|Gm17106|459|,0.8888299
ENST00000623695.1|ENSG00000279653.1|OTTHUMG00000186534.1|OTTHUMT00000473301.1|LLNLR-304A6.1-001|LLNLR-304A6.1|1002|,ENSMUST00000105760.2|ENSMUSG00000075558.3|OTTMUSG00000036740.1|OTTMUST00000094234.1|Gm17151-001|Gm17151|367|,0.89793634
ENST00000583712.2|ENSG00000264985.2|OTTHUMG00000178451.2|OTTHUMT00000490471.1|RP11-449L23.2-003|RP11-449L23.2|4315|,ENSMUST00000106604.1|ENSMUSG00000078600.1|OTTMUSG00000003383.1|OTTMUST00000007093.1|1700092K14Rik-001|1700092K14Rik|395|,0.95258
ENST00000425109.2|ENSG00000234225.2|OTTHUMG00000043709.3|OTTHUMT00000102088.3|RP4-704D21.2-001|RP4-704D21.2|735|,ENSMUST00000107095.2|ENSMUSG00000074398.5|OTTMUSG00000021867.3|OTTMUST00000051890.2|Gm15441-002|Gm15441|1653|,0.94761896
ENST00000432858.1|ENSG00000227673.1|OTTHUMG00000035438.1|OTTHUMT00000086041.1|RP11-243J18.2-001|RP11-243J18.2|157|,ENSMUST00000108464.2|ENSMUSG00000091881.1|OTTMUSG00000035184.1|OTTMUST00000089624.1|Gm17146-001|Gm17146|372|,0.8767184
ENST00000602192.1|ENSG00000267868.1|OTTHUMG00000182533.1|OTTHUMT00000462263.1|RP11-120K24.3-001|RP11-120K24.3|1297|,ENSMUST00000110860.1|ENSMUSG00000079146.2|OTTMUSG00000020616.3|OTTMUST00000048849.2|Gm15353-001|Gm15353|702|,0.9513573
ENST00000527450.1|ENSG00000254664.1|OTTHUMG00000166503.1|OTTHUMT00000390109.1|CTD-2560E9.3-001|CTD-2560E9.3|567|,ENSMUST00000111270.7|ENSMUSG00000075027.9|OTTMUSG00000014524.1|-|4631405J19Rik-202|4631405J19Rik|2909|,0.954275
ENST00000510987.1|ENSG00000250122.1|OTTHUMG00000162210.1|OTTHUMT00000367913.1|CTD-2013M15.1-001|CTD-2013M15.1|563|,ENSMUST00000111588.8|ENSMUSG00000079048.8|OTTMUSG00000035650.2|OTTMUST00000091247.2|4933413L06Rik-001|4933413L06Rik|922|,0.9487234
ENST00000462717.1|ENSG00000243410.1|OTTHUMG00000158762.1|OTTHUMT00000352069.1|RP11-245J9.4-001|RP11-245J9.4|441|,ENSMUST00000112652.7|ENSMUSG00000079357.8|OTTMUSG00000034626.1|-|Gm11100-201|Gm11100|1951|,0.9295745
ENST00000505494.1|ENSG00000249334.1|OTTHUMG00000160063.2|OTTHUMT00000359050.2|RP11-61G19.1-001|RP11-61G19.1|640|,ENSMUST00000114080.8|ENSMUSG00000079528.9|OTTMUSG00000042358.3|-|Clnkos-201|Clnkos|439|,0.95003223
ENST00000608142.1|ENSG00000273445.1|OTTHUMG00000186003.1|OTTHUMT00000471978.1|RP11-1399P15.1-001|RP11-1399P15.1|540|,ENSMUST00000114185.3|ENSMUSG00000073018.5|OTTMUSG00000024524.4|OTTMUST00000060191.3|Gm1070-002|Gm1070|2874|,0.953543
ENST00000610193.1|ENSG00000273489.1|OTTHUMG00000186336.1|OTTHUMT00000472962.1|RP11-180C16.1-001|RP11-180C16.1|3731|,ENSMUST00000115107.7|ENSMUSG00000044471.11|OTTMUSG00000014734.2|OTTMUST00000034979.2|Lncpint-001|Lncpint|1676|,0.9706381
ENST00000623166.1|ENSG00000279262.1|OTTHUMG00000185939.1|OTTHUMT00000471793.1|CTD-3137H5.5-001|CTD-3137H5.5|528|,ENSMUST00000116172.1|ENSMUSG00000080058.2|OTTMUSG00000061456.1|-|Gm11175-201|Gm11175|543|,0.8974617
ENST00000556370.1|ENSG00000259005.1|OTTHUMG00000171211.1|OTTHUMT00000412343.1|RP3-449M8.6-001|RP3-449M8.6|589|,ENSMUST00000116345.2|ENSMUSG00000079645.2|OTTMUSG00000035488.1|OTTMUST00000090864.1|Gm17193-001|Gm17193|691|,0.94017977
ENST00000530842.1|ENSG00000255236.2|OTTHUMG00000167388.2|OTTHUMT00000394458.1|CTD-2655K5.1-002|CTD-2655K5.1|551|,ENSMUST00000118575.1|ENSMUSG00000082848.1|OTTMUSG00000029669.1|OTTMUST00000073593.1|Gm16066-001|Gm16066|1086|,0.92910254
ENST00000505107.1|ENSG00000251450.1|OTTHUMG00000162539.1|OTTHUMT00000369470.1|RASGRF2-AS1-002|RASGRF2-AS1|665|,ENSMUST00000122270.2|ENSMUSG00000082488.2|OTTMUSG00000029570.2|OTTMUST00000073333.2|1700119I11Rik-001|1700119I11Rik|336|,0.9213808
ENST00000490324.2|ENSG00000249474.1|OTTHUMG00000162582.1|OTTHUMT00000369665.1|RP11-49I4.3-001|RP11-49I4.3|360|,ENSMUST00000122365.1|ENSMUSG00000098371.1|OTTMUSG00000044523.1|OTTMUST00000117176.1|Gm28037-001|Gm28037|611|,0.82942516
ENST00000617473.1|ENSG00000277022.1|OTTHUMG00000186919.1|OTTHUMT00000474009.1|RP3-453C12.15-001|RP3-453C12.15|1794|,ENSMUST00000122806.1|ENSMUSG00000085760.1|OTTMUSG00000016245.1|OTTMUST00000038955.1|Gm14302-001|Gm14302|382|,0.8769528
ENST00000524175.1|ENSG00000253110.1|OTTHUMG00000163264.1|OTTHUMT00000372373.1|CTB-78H18.1-001|CTB-78H18.1|705|,ENSMUST00000122821.1|ENSMUSG00000085676.1|OTTMUSG00000005382.1|OTTMUST00000012008.1|4930555O08Rik-001|4930555O08Rik|668|,0.93959844
ENST00000514506.1|ENSG00000249906.1|OTTHUMG00000161498.1|OTTHUMT00000365157.1|RP5-1029K10.2-001|RP5-1029K10.2|1221|,ENSMUST00000122837.1|ENSMUSG00000085143.1|OTTMUSG00000001656.1|OTTMUST00000003276.1|Gm11520-001|Gm11520|630|,0.9593834
ENST00000453665.1|ENSG00000227227.1|OTTHUMG00000155451.1|OTTHUMT00000340173.1|AC017101.10-001|AC017101.10|571|,ENSMUST00000122851.1|ENSMUSG00000085450.1|OTTMUSG00000013361.1|OTTMUST00000032297.1|Gm13686-001|Gm13686|350|,0.8690025
ENST00000623793.1|ENSG00000279199.1|OTTHUMG00000179628.1|OTTHUMT00000447406.1|RP11-749I16.3-001|RP11-749I16.3|2228|,ENSMUST00000122854.1|ENSMUSG00000085955.1|OTTMUSG00000006408.1|OTTMUST00000014596.1|Gm12356-001|Gm12356|353|,0.94566154
ENST00000604156.1|ENSG00000271427.1|OTTHUMG00000185248.1|OTTHUMT00000469974.1|RP11-188D8.1-001|RP11-188D8.1|575|,ENSMUST00000122898.1|ENSMUSG00000053957.5|OTTMUSG00000007026.1|OTTMUST00000016264.1|Gm12474-001|Gm12474|1410|,0.9317442
ENST00000625120.1|ENSG00000279284.1|OTTHUMG00000046223.1|OTTHUMT00000106561.1|RP1-149M18.3-001|RP1-149M18.3|441|,ENSMUST00000122904.1|ENSMUSG00000085932.1|OTTMUSG00000023620.1|OTTMUST00000057663.1|Gm15556-001|Gm15556|663|,0.9361292
ENST00000433572.2|ENSG00000229245.2|OTTHUMG00000020611.2|OTTHUMT00000053941.2|RP11-542K23.7-001|RP11-542K23.7|522|,ENSMUST00000122948.1|ENSMUSG00000087187.1|OTTMUSG00000012144.1|OTTMUST00000028977.1|Gm13431-001|Gm13431|476|,0.9297289
ENST00000606838.1|ENSG00000271914.1|OTTHUMG00000185706.1|OTTHUMT00000471028.1|RP4-789D17.5-001|RP4-789D17.5|396|,ENSMUST00000122969.1|ENSMUSG00000086961.1|OTTMUSG00000009359.1|OTTMUST00000021334.1|Gm12946-001|Gm12946|519|,0.89391655
ENST00000557072.1|ENSG00000258511.1|OTTHUMG00000171472.1|OTTHUMT00000413590.1|RP11-61O1.2-001|RP11-61O1.2|374|,ENSMUST00000122988.1|ENSMUSG00000084871.1|OTTMUSG00000032604.1|OTTMUST00000081081.1|Gm2800-001|Gm2800|641|,0.9481081
ENST00000416061.1|ENSG00000232828.1|OTTHUMG00000021501.1|OTTHUMT00000056514.1|AF196970.3-001|AF196970.3|925|,ENSMUST00000123120.1|ENSMUSG00000086404.1|OTTMUSG00000018092.1|OTTMUST00000043682.1|Gm6787-001|Gm6787|1454|,0.95647854
ENST00000457720.1|ENSG00000230013.1|OTTHUMG00000020419.1|OTTHUMT00000053496.1|RP11-217B7.3-001|RP11-217B7.3|606|,ENSMUST00000123127.2|ENSMUSG00000086712.2|OTTMUSG00000007159.3|OTTMUST00000016513.2|AI427809-002|AI427809|2033|,0.9216281
ENST00000417695.1|ENSG00000233694.5|OTTHUMG00000152679.1|OTTHUMT00000327324.1|AC007365.1-002|AC007365.1|1722|,ENSMUST00000123160.1|ENSMUSG00000086749.1|OTTMUSG00000005234.1|OTTMUST00000011677.1|Gm12037-001|Gm12037|308|,0.9273534
ENST00000637749.1|ENSG00000283436.1|OTTHUMG00000191869.1|OTTHUMT00000491010.1|RP11-366G5.1-001|RP11-366G5.1|1941|,ENSMUST00000123210.1|ENSMUSG00000086396.1|OTTMUSG00000012563.1|OTTMUST00000029890.1|4930555B11Rik-001|4930555B11Rik|1533|,0.9629449
ENST00000445280.1|ENSG00000227603.1|OTTHUMG00000020246.1|OTTHUMT00000053139.1|RP11-165J3.6-001|RP11-165J3.6|691|,ENSMUST00000123212.1|ENSMUSG00000086889.1|OTTMUSG00000033809.1|OTTMUST00000085161.1|Phf2os1-001|Phf2os1|498|,0.8593606
ENST00000591137.1|ENSG00000267405.1|OTTHUMG00000179860.1|OTTHUMT00000448656.1|CTC-296K1.4-001|CTC-296K1.4|587|,ENSMUST00000123249.1|ENSMUSG00000071818.9|OTTMUSG00000002138.1|OTTMUST00000004347.1|4930417O22Rik-001|4930417O22Rik|1184|,0.9488136
ENST00000524565.1|ENSG00000254427.1|OTTHUMG00000166506.1|OTTHUMT00000390117.1|RP11-430H10.1-003|RP11-430H10.1|872|,ENSMUST00000123263.1|ENSMUSG00000086980.1|OTTMUSG00000014493.1|OTTMUST00000034416.1|Gm13791-001|Gm13791|608|,0.951864
ENST00000420876.1|ENSG00000225762.1|OTTHUMG00000007965.2|OTTHUMT00000021847.2|LINC01389-001|LINC01389|483|,ENSMUST00000123272.1|ENSMUSG00000085399.7|OTTMUSG00000008590.1|OTTMUST00000019480.1|Foxd2os-002|Foxd2os|2908|,0.9451207
ENST00000522956.1|ENSG00000254187.1|OTTHUMG00000162925.1|OTTHUMT00000371058.1|CTB-78F1.1-001|CTB-78F1.1|1124|,ENSMUST00000123278.1|ENSMUSG00000086375.1|OTTMUSG00000005419.1|OTTMUST00000012076.1|Gm12127-001|Gm12127|706|,0.92758894
ENST00000453549.1|ENSG00000227256.1|OTTHUMG00000085306.1|OTTHUMT00000193087.1|MIS18A-AS1-001|MIS18A-AS1|769|,ENSMUST00000123318.1|ENSMUSG00000085279.1|OTTMUSG00000028332.1|OTTMUST00000070221.1|Gm15965-001|Gm15965|1428|,0.95476407
ENST00000609590.1|ENSG00000272980.4|OTTHUMG00000185866.1|OTTHUMT00000471563.1|RP11-517H2.6-001|RP11-517H2.6|5310|,ENSMUST00000123341.1|ENSMUSG00000087478.1|OTTMUSG00000032996.1|OTTMUST00000082295.1|4930506C21Rik-002|4930506C21Rik|1193|,0.9772243
ENST00000623619.1|ENSG00000279092.1|OTTHUMG00000186808.1|OTTHUMT00000473817.1|RP11-1H8.5-001|RP11-1H8.5|4824|,ENSMUST00000123377.1|ENSMUSG00000084798.1|OTTMUSG00000015200.1|OTTMUST00000036025.1|4930533B01Rik-001|4930533B01Rik|1029|,0.9516641
ENST00000400864.3|ENSG00000215765.3|OTTHUMG00000065883.2|OTTHUMT00000442832.1|CTB-61M7.1-001|CTB-61M7.1|1294|,ENSMUST00000123390.1|ENSMUSG00000085725.2|OTTMUSG00000027088.2|OTTMUST00000066982.1|Gm15873-001|Gm15873|761|,0.9363085
ENST00000617932.1|ENSG00000275672.1|OTTHUMG00000186847.1|OTTHUMT00000473899.1|GATM-AS1-001|GATM-AS1|1424|,ENSMUST00000123403.1|ENSMUSG00000087017.7|OTTMUSG00000015671.2|OTTMUST00000037232.2|4930417H01Rik-001|4930417H01Rik|1233|,0.9464197
ENST00000379640.1|ENSG00000205325.1|OTTHUMG00000058812.1|OTTHUMT00000130001.1|AC005863.1-001|AC005863.1|2998|,ENSMUST00000123420.1|ENSMUSG00000085532.1|OTTMUSG00000005883.1|OTTMUST00000013100.1|B430319H21Rik-001|B430319H21Rik|734|,0.9647848
ENST00000454509.5|ENSG00000228061.5|OTTHUMG00000142920.1|OTTHUMT00000286645.1|Z83001.1-003|Z83001.1|598|,ENSMUST00000123441.1|ENSMUSG00000084870.1|OTTMUSG00000015173.1|OTTMUST00000035975.1|Gm13954-001|Gm13954|543|,0.89602834
ENST00000609017.1|ENSG00000273387.1|OTTHUMG00000186126.1|OTTHUMT00000472296.1|RP3-412A9.16-001|RP3-412A9.16|1410|,ENSMUST00000123459.1|ENSMUSG00000087291.1|OTTMUSG00000005022.1|OTTMUST00000011158.1|Gm11946-002|Gm11946|3941|,0.9804049
ENST00000577537.5|ENSG00000233098.8|OTTHUMG00000178937.4|OTTHUMT00000444041.1|CCDC144NL-AS1-001|CCDC144NL-AS1|3727|,ENSMUST00000123544.1|ENSMUSG00000042549.10|OTTMUSG00000005821.1|OTTMUST00000012915.1|Map2k3os-001|Map2k3os|1291|,0.9711485
ENST00000607145.1|ENSG00000271895.2|OTTHUMG00000185649.2|OTTHUMT00000470923.1|RP4-635E18.8-001|RP4-635E18.8|870|,ENSMUST00000123548.1|ENSMUSG00000086606.1|OTTMUSG00000010946.1|OTTMUST00000025672.1|Gm13205-001|Gm13205|562|,0.9471878
ENST00000616350.1|ENSG00000273925.1|OTTHUMG00000186856.2|OTTHUMT00000473917.2|RP11-227D13.5-001|RP11-227D13.5|526|,ENSMUST00000123574.1|ENSMUSG00000086416.1|OTTMUSG00000015335.1|OTTMUST00000036344.1|Gm14002-001|Gm14002|2839|,0.95781064
ENST00000457668.1|ENSG00000228590.1|OTTHUMG00000152619.1|OTTHUMT00000327027.1|AC007381.3-001|AC007381.3|2005|,ENSMUST00000123592.1|ENSMUSG00000085579.1|OTTMUSG00000005293.1|OTTMUST00000011808.1|Gm12066-001|Gm12066|443|,0.9379916
ENST00000423440.2|ENSG00000231460.2|OTTHUMG00000019702.2|OTTHUMT00000051950.2|RP11-321L2.1-001|RP11-321L2.1|1430|,ENSMUST00000123606.1|ENSMUSG00000086042.1|OTTMUSG00000007921.1|OTTMUST00000017984.1|Gm12670-001|Gm12670|576|,0.955974
ENST00000489632.5|ENSG00000243836.5|OTTHUMG00000157360.1|OTTHUMT00000348572.1|WDR86-AS1-003|WDR86-AS1|751|,ENSMUST00000123610.1|ENSMUSG00000087314.1|OTTMUSG00000023554.1|OTTMUST00000057448.1|Prkag2os2-001|Prkag2os2|1432|,0.9267785
ENST00000444196.1|ENSG00000226853.2|OTTHUMG00000154152.2|OTTHUMT00000334149.1|AC010894.3-002|AC010894.3|561|,ENSMUST00000123663.1|ENSMUSG00000085768.1|OTTMUSG00000013433.1|OTTMUST00000032467.1|Gm13707-001|Gm13707|600|,0.92170167
ENST00000419080.1|ENSG00000226416.1|OTTHUMG00000012474.2|OTTHUMT00000034755.2|MRPL23-AS1-001|MRPL23-AS1|1876|,ENSMUST00000123668.1|ENSMUSG00000087090.7|OTTMUSG00000018787.1|OTTMUST00000045207.1|Nctc1-002|Nctc1|2663|,0.97554725
ENST00000520156.1|ENSG00000253671.1|OTTHUMG00000163706.1|OTTHUMT00000374852.1|RP11-806O11.1-002|RP11-806O11.1|745|,ENSMUST00000123703.1|ENSMUSG00000084960.1|OTTMUSG00000031649.1|OTTMUST00000078412.1|B430010I23Rik-001|B430010I23Rik|2349|,0.96697867
ENST00000602313.1|ENSG00000269993.1|OTTHUMG00000184144.2|OTTHUMT00000468104.2|AF003625.3-001|AF003625.3|470|,ENSMUST00000123707.1|ENSMUSG00000085284.1|OTTMUSG00000031634.1|OTTMUST00000078361.1|Gm16189-001|Gm16189|997|,0.9407164
ENST00000624942.1|ENSG00000278965.1|OTTHUMG00000173433.1|OTTHUMT00000423090.1|RP11-39H3.2-001|RP11-39H3.2|3335|,ENSMUST00000123764.1|ENSMUSG00000086226.1|OTTMUSG00000007891.1|OTTMUST00000017945.1|Gm12660-001|Gm12660|664|,0.9284788
ENST00000625174.1|ENSG00000280022.1|OTTHUMG00000176047.1|OTTHUMT00000431420.1|RP11-707O23.1-001|RP11-707O23.1|749|,ENSMUST00000123812.1|ENSMUSG00000085360.1|OTTMUSG00000003071.1|OTTMUST00000006315.1|Arhgap27os2-001|Arhgap27os2|1390|,0.94751835
ENST00000624891.1|ENSG00000280374.1|OTTHUMG00000189260.1|OTTHUMT00000479199.1|RP11-337N6.3-001|RP11-337N6.3|757|,ENSMUST00000123829.1|ENSMUSG00000087527.1|OTTMUSG00000013246.1|OTTMUST00000032005.1|Gm13656-001|Gm13656|345|,0.91523445
ENST00000419596.1|ENSG00000235038.1|OTTHUMG00000010107.1|OTTHUMT00000027965.1|RP11-393I23.4-001|RP11-393I23.4|620|,ENSMUST00000123834.1|ENSMUSG00000087482.1|OTTMUSG00000008112.1|OTTMUST00000018429.1|Gm12720-001|Gm12720|472|,0.9083872
ENST00000635144.1|ENSG00000255314.2|OTTHUMG00000167043.2|OTTHUMT00000488511.1|RP11-702F3.3-002|RP11-702F3.3|1206|,ENSMUST00000123840.1|ENSMUSG00000087018.1|OTTMUSG00000014376.1|OTTMUST00000034016.1|2900072N19Rik-001|2900072N19Rik|806|,0.9495254
ENST00000455530.1|ENSG00000238156.1|OTTHUMG00000015055.1|OTTHUMT00000041262.1|RP11-415D17.4-001|RP11-415D17.4|461|,ENSMUST00000123894.1|ENSMUSG00000086608.1|OTTMUSG00000028795.1|OTTMUST00000071320.1|4930562D21Rik-001|4930562D21Rik|1750|,0.9521719
ENST00000426946.2|ENSG00000233242.2|OTTHUMG00000019911.2|OTTHUMT00000052438.2|RP11-220I1.2-001|RP11-220I1.2|1314|,ENSMUST00000123899.1|ENSMUSG00000086205.1|OTTMUSG00000007957.1|OTTMUST00000018051.1|Gm12679-001|Gm12679|636|,0.9256644
ENST00000419899.1|ENSG00000229325.1|OTTHUMG00000155905.1|OTTHUMT00000342226.1|ACAP2-IT1-001|ACAP2-IT1|690|,ENSMUST00000123905.1|ENSMUSG00000087605.1|OTTMUSG00000025879.2|OTTMUST00000063771.1|Gm15742-001|Gm15742|659|,0.9351119
ENST00000411981.1|ENSG00000236896.1|OTTHUMG00000020337.1|OTTHUMT00000053345.1|RP11-535C21.3-001|RP11-535C21.3|402|,ENSMUST00000123933.7|ENSMUSG00000087383.7|OTTMUSG00000006885.1|OTTMUST00000015898.1|Gm12446-001|Gm12446|798|,0.9493103
ENST00000621084.1|ENSG00000275401.1|OTTHUMG00000186875.1|OTTHUMT00000473944.1|RP4-564F22.7-001|RP4-564F22.7|720|,ENSMUST00000123944.1|ENSMUSG00000086496.1|OTTMUSG00000015935.2|OTTMUST00000037856.1|Gm14204-001|Gm14204|5380|,0.97867286
ENST00000445586.1|ENSG00000224292.1|OTTHUMG00000021498.1|OTTHUMT00000056511.1|AF196972.9-001|AF196972.9|653|,ENSMUST00000124018.7|ENSMUSG00000055188.12|OTTMUSG00000018117.1|OTTMUST00000043728.1|Rbm3os-001|Rbm3os|839|,0.92425716
ENST00000502813.1|ENSG00000250820.1|OTTHUMG00000185647.1|OTTHUMT00000470921.1|RP11-91H12.4-001|RP11-91H12.4|568|,ENSMUST00000124055.1|ENSMUSG00000084949.1|OTTMUSG00000032672.1|OTTMUST00000081268.1|Gm16249-001|Gm16249|1258|,0.925034
ENST00000425405.1|ENSG00000233625.1|OTTHUMG00000031951.1|OTTHUMT00000078135.1|RP5-905G11.3-001|RP5-905G11.3|632|,ENSMUST00000124061.1|ENSMUSG00000086384.1|OTTMUSG00000006417.1|OTTMUST00000014640.1|Banf2os-001|Banf2os|771|,0.94222414
ENST00000577807.1|ENSG00000263427.1|OTTHUMG00000178304.1|OTTHUMT00000441439.1|RP11-599B13.3-001|RP11-599B13.3|517|,ENSMUST00000124108.1|ENSMUSG00000086591.1|OTTMUSG00000005981.1|OTTMUST00000013378.1|Dnah2os-001|Dnah2os|859|,0.94354844
ENST00000617433.1|ENSG00000276727.1|OTTHUMG00000187451.1|OTTHUMT00000474994.1|RP11-123K3.9-001|RP11-123K3.9|701|,ENSMUST00000124182.1|ENSMUSG00000086499.1|OTTMUSG00000031814.1|OTTMUST00000078879.1|Gm16217-001|Gm16217|616|,0.9365254
ENST00000625104.1|ENSG00000280010.1|OTTHUMG00000173023.1|OTTHUMT00000421751.1|AP001350.4-001|AP001350.4|1094|,ENSMUST00000124184.1|ENSMUSG00000084981.7|OTTMUSG00000028296.1|OTTMUST00000070116.1|Gm15962-001|Gm15962|750|,0.95437074
ENST00000420365.1|ENSG00000225214.1|OTTHUMG00000155109.1|OTTHUMT00000338433.1|AC079790.2-001|AC079790.2|507|,ENSMUST00000124210.7|ENSMUSG00000085315.7|OTTMUSG00000012608.1|OTTMUST00000030031.1|A430018G15Rik-002|A430018G15Rik|1314|,0.94298023
ENST00000602768.1|ENSG00000269886.1|OTTHUMG00000183937.1|OTTHUMT00000467552.1|RP11-266J6.2-001|RP11-266J6.2|336|,ENSMUST00000124246.3|ENSMUSG00000086429.9|OTTMUSG00000034748.3|OTTMUST00000088311.3|Gt(ROSA)26Sor-002|Gt(ROSA)26Sor|1181|,0.899874
ENST00000591091.1|ENSG00000267439.1|OTTHUMG00000182069.3|OTTHUMT00000459105.3|AC002398.11-001|AC002398.11|1712|,ENSMUST00000124276.1|ENSMUSG00000062132.9|OTTMUSG00000033749.1|OTTMUST00000085048.1|Arhgap33os-001|Arhgap33os|2648|,0.9723673
ENST00000523112.1|ENSG00000253699.1|OTTHUMG00000163662.1|OTTHUMT00000374703.1|CTD-3118D11.3-001|CTD-3118D11.3|501|,ENSMUST00000124319.7|ENSMUSG00000086071.7|OTTMUSG00000006385.1|OTTMUST00000014520.1|Gm12354-002|Gm12354|554|,0.91643953
ENST00000555043.1|ENSG00000258377.1|OTTHUMG00000170874.1|OTTHUMT00000410795.1|RP11-649E7.5-001|RP11-649E7.5|2469|,ENSMUST00000124326.1|ENSMUSG00000085539.1|OTTMUSG00000023721.2|OTTMUST00000057931.2|Gm15561-001|Gm15561|540|,0.94061077
ENST00000413249.1|ENSG00000235820.1|OTTHUMG00000031809.1|OTTHUMT00000077877.1|RP5-1022P6.5-001|RP5-1022P6.5|473|,ENSMUST00000124336.1|ENSMUSG00000087377.1|OTTMUSG00000015550.1|OTTMUST00000036942.1|AV099323-001|AV099323|921|,0.9347346
ENST00000546738.1|ENSG00000257985.1|OTTHUMG00000169894.1|OTTHUMT00000406466.1|RP1-228P16.4-001|RP1-228P16.4|3112|,ENSMUST00000124374.1|ENSMUSG00000087397.1|OTTMUSG00000032768.2|OTTMUST00000081586.2|Rapgef3os2-001|Rapgef3os2|920|,0.95229965
ENST00000608289.1|ENSG00000272958.1|OTTHUMG00000186482.1|OTTHUMT00000473224.1|CMP21-97G8.2-001|CMP21-97G8.2|510|,ENSMUST00000124376.1|ENSMUSG00000086331.1|OTTMUSG00000033427.1|OTTMUST00000083947.1|Gm16310-001|Gm16310|960|,0.92247516
ENST00000446335.1|ENSG00000270114.1|OTTHUMG00000151520.1|OTTHUMT00000322989.1|RP5-1048B16.1-001|RP5-1048B16.1|698|,ENSMUST00000124392.1|ENSMUSG00000086505.1|OTTMUSG00000029583.1|OTTMUST00000073371.1|Gm16058-001|Gm16058|427|,0.92259586
ENST00000555889.1|ENSG00000258379.1|OTTHUMG00000171469.1|OTTHUMT00000413582.1|RP11-204N11.2-001|RP11-204N11.2|539|,ENSMUST00000124395.1|ENSMUSG00000086319.1|OTTMUSG00000030033.1|OTTMUST00000074453.1|Gm16087-001|Gm16087|964|,0.9268787
ENST00000588189.1|ENSG00000131484.4|OTTHUMG00000180601.1|OTTHUMT00000452144.1|RP11-798G7.5-001|RP11-798G7.5|547|,ENSMUST00000124462.2|ENSMUSG00000085887.2|OTTMUSG00000003073.2|OTTMUST00000006325.2|Arhgap27os3-001|Arhgap27os3|2729|,0.9579824
ENST00000448015.1|ENSG00000227050.1|OTTHUMG00000003911.1|OTTHUMT00000011174.1|RP11-460I13.2-001|RP11-460I13.2|491|,ENSMUST00000124471.1|ENSMUSG00000087352.1|OTTMUSG00000009787.1|OTTMUST00000022666.1|Gm12999-001|Gm12999|485|,0.9262516
ENST00000623273.1|ENSG00000279752.1|OTTHUMG00000163878.1|OTTHUMT00000376174.1|CTB-174D11.3-001|CTB-174D11.3|999|,ENSMUST00000124503.1|ENSMUSG00000086311.1|OTTMUSG00000005409.1|OTTMUST00000012059.1|Gm12122-001|Gm12122|454|,0.9160294
ENST00000434375.1|ENSG00000229854.1|OTTHUMG00000020594.1|OTTHUMT00000053894.1|RP11-524G24.2-001|RP11-524G24.2|662|,ENSMUST00000124555.2|ENSMUSG00000086555.2|OTTMUSG00000012261.2|OTTMUST00000029178.2|Gm13446-001|Gm13446|2033|,0.9420897
ENST00000629499.1|ENSG00000281655.1|OTTHUMG00000168098.2|OTTHUMT00000398127.2|RP11-817J15.3-001|RP11-817J15.3|721|,ENSMUST00000124572.1|ENSMUSG00000086381.1|OTTMUSG00000033288.1|OTTMUST00000083490.1|AV064505-001|AV064505|522|,0.95948756
ENST00000436642.1|ENSG00000233069.1|OTTHUMG00000002621.1|OTTHUMT00000007456.1|RP5-930J4.2-001|RP5-930J4.2|299|,ENSMUST00000124620.1|ENSMUSG00000084804.1|OTTMUSG00000009885.1|OTTMUST00000022921.1|1700095J12Rik-001|1700095J12Rik|737|,0.91937006
ENST00000382488.2|ENSG00000205959.3|OTTHUMG00000160092.3|OTTHUMT00000359211.3|RP11-689P11.2-001|RP11-689P11.2|3204|,ENSMUST00000124643.1|ENSMUSG00000055061.5|OTTMUSG00000028675.1|OTTMUST00000071028.1|4931431C16Rik-001|4931431C16Rik|2735|,0.9777844
ENST00000565493.1|ENSG00000260032.1|OTTHUMG00000175580.1|OTTHUMT00000430538.1|NORAD-001|NORAD|5339|,ENSMUST00000124676.1|ENSMUSG00000086118.1|OTTMUSG00000015869.1|OTTMUST00000037724.1|Gm14169-001|Gm14169|2519|,0.97668684
